Filename,BACKGROUND,FEATHER,OUTWEAR,BEAK,HEADWEAR,EYES,EYEWEAR,RARITYSCORE,RANK,LINKcollaboration
1750,diplo sky,pink,cross necklace,big,none,normal,none,0.12059033949486228,2009,64d4eecec76547f4aa1258e7
363,grey,green,none,big,viking,normal,none,0.12009451688244543,2010,64d5b7a301156a16ec5d3ebe
874,purple,yellow,cross necklace,moustache normal,none,normal,none,0.12006657861217906,2011,64d4edcfc5e0ce89f1094e7d
2021,blue,red glitch,pajamas blue holding pillow,big,none,normal,none,0.12002380535230156,2012,64d4f4d5c76547f4aa221ff1
1591,thunder,pink,white shirt,big,none,eyebrow,none,0.11999881927671999,2013,64d4f4d6c76547f4aa222128
946,grey,brown,none,big,chef hat,normal,none,0.11992018298832696,2014,64d4f1f727f8488b656b3070
812,purple,black,none,big,frogi,normal,none,0.1196662910689907,2015,64d4e170c5e0ce89f1f5de9a
1282,grey,pink,none,small,gm,normal,none,0.11966627516910971,2016,64d4f1271d86fd023d45d817
587,rain,grey,bowtie,big,none,eyebrow,none,0.11955576161021267,2017,64d56661e11651223ba0cd5f
254,doom gloom,purple,white shirt,normal,none,eyebrow,none,0.11949306450750946,2018,64d4f4b2c76547f4aa21c1eb
1546,grey,blue,gladiator armor,big,none,eyebrow,none,0.1194340841435423,2019,64d5a95afe404d876f17fb38
573,blue sky,blue,none,cigar,none,unibrow,none,0.11941537672274655,2020,64d4ee0e1d86fd023d406a27
1769,blue,purple,none,small,lamp,normal,none,0.11938925250396494,2021,64d5a95cfe404d876f17fc5e
1076,grey,yellow,none,big,bowler hat,normal,none,0.11924956316106902,2022,64d4edccc76547f4aa10035c
1363,teal,green,none,small,headband,normal,none,0.11920927541472817,2023,64d5a958e11651223bab8ad9
757,space,blue,firefighter uniform,normal,none,normal,none,0.11911447015583025,2024,64d4ed97c76547f4aa0fa356
1599,blue,blue,none,small,cavalier hat ,normal,none,0.1191113982445517,2025,64d4ee5cc76547f4aa115aa3
1835,teal,yellow,flower,small,none,eyebrow,none,0.11897400298675972,2026,64d4f153c76547f4aa1860f7
319,teal,pink,none,small,plunger,normal,none,0.11894102501656963,2027,64d5b694e11651223bad4697
1917,blue,black skull,green jacket,normal,none,eyebrow,none,0.11883816646737912,2028,64d5af46e11651223bac3816
1747,ninja,brown,green jacket,normal,none,normal,none,0.1188115930936445,2029,64d4df6bc76547f4aaf847ed
1530,grey,yellow,none,big,cavalier hat ,normal,none,0.11875837502905545,2030,64d4ee8d1d86fd023d416ca2
1053,purple,yellow,none,small,leprechaun's hat,normal,none,0.11859328081445647,2031,64d4f071c76547f4aa16248a
548,graveyard,grey ninja,none,normal,none,pumped up,none,0.1183129813788383,2032,64d4f336b75ebe5a321eb516
1394,grey,pink,none,big,bucket,normal,none,0.11824401507374234,2033,64d5af4401156a16ec5c20ec
792,purple,boorb,none,worm,none,black red,none,0.11822652362800455,2034,64d5b51601156a16ec5d0d15
896,blue,yellow,none,big,headlamp,normal,none,0.11801977361573135,2035,64d5b5a927f8488b65dc938b
775,rain,blue,karate uniform,normal,none,eyebrow,none,0.11801155784160654,2036,64d4f01ec76547f4aa1554d3
026,rain,blue,none,moustache small,none,heart,none,0.11793733688239282,2037,64d4ffbbb75ebe5a3239c98e
424,blue,grey,purple jacket,small,none,eyebrow,none,0.11784890203392102,2038,64d4f5e0b75ebe5a322643e6
1614,teal,grey,witch robe,big,none,eyebrow,none,0.11780995565963959,2039,64d4f77eb75ebe5a322a6cda
2099,grey,grey,none,normal,gm,normal,none,0.11778884900937248,2040,64d5b5ab01156a16ec5d1fde
127,grey,grey,none,moustache normal,none,machine gold,none,0.11772647161169042,2041,64d4f197c76547f4aa193095
1855,purple,pink,none,small,poisoned apple,normal,none,0.11759711099588839,2042,64d5b5ab01156a16ec5d1fa9
547,doom gloom,yellow,karate uniform,normal,none,eyebrow,none,0.1175268660586452,2043,64d4df751d86fd023d286efd
1955,doom gloom,grey,leather jacket black,small,none,normal,none,0.11740464970486794,2044,64d4ee501d86fd023d40ecd1
1741,thunder,brown,tracksuit navy blue,normal,none,eyebrow,none,0.11735482657121495,2045,64d4fb3cc76547f4aa30e46b
696,purple,grey,purple jacket,big,none,eyebrow,none,0.11722667726753698,2046,64d4f621e11651223b45d76a
458,grey,pink love,gold necklace,big,none,normal,none,0.117211587072246,2047,64d5b5a6c48eb875e045261d
1929,graveyard,purple glitch,none,normal,none,black red,none,0.1169855651452466,2048,64d50054b75ebe5a323ae4ae
489,purple,pink,none,big,beanie,normal,none,0.11684022895435209,2049,64d5b51601156a16ec5d0d1e
902,teal,black,gold necklace,small,none,eyebrow,none,0.11680411883127896,2050,64d5b51601156a16ec5d0ca5
758,teal,black skull,none,moustache big,none,pumped up,none,0.11656263974192499,2051,64d4f1db27f8488b656ade5c
471,purple,fire blue,medal,normal,none,normal,none,0.11645218329801926,2052,64d5b51601156a16ec5d0daf
1803,teal,grey,pink dress,small,none,eyebrow,none,0.11640719305439182,2053,64d5a95cfe404d876f17fc9e
1956,teal,pink love,sailor costume,big,none,normal,none,0.1162847693884336,2054,64d4f672e11651223b46bf00
1587,diplo sky,green,none,small,none,red laser gold,none,0.11617753197812124,2055,64d4eed81d86fd023d41fde0
1662,thunder,yellow,leather jacket black,small,none,normal,none,0.11602124516131354,2056,64d4ed991d86fd023d3f7f25
881,blue,purple,green jacket,big,none,eyebrow,none,0.11599824019502174,2057,64d4f21e27f8488b656baf41
2115,grey,yellow,cross necklace,small,none,eyebrow,none,0.11597235027976842,2058,64d5b85101156a16ec5d4e5e
056,teal,black skull,medal,small,none,normal,none,0.1157916972690065,2059,64d4edaec76547f4aa0fd362
1371,purple,blue,green jacket,big,none,eyebrow,none,0.11570391544611514,2060,64d52651e11651223b8a2ae8
1515,rain,blue,none,moustache normal,none,pumped up,none,0.11547991148497275,2061,64d4ee7d1d86fd023d414ae8
400,teal,pink,cop uniform,big,none,eyebrow,none,0.11546298500794261,2062,64d5b5a5c48eb875e045257a
1904,rainbow,black,none,moustache small,none,unibrow,none,0.11533634655252624,2063,64d5af46e11651223bac3773
802,teal,yellow,karate uniform,small,none,eyebrow,none,0.11532317618030681,2064,64d4ee09c5e0ce89f10977c4
1304,purple,green,none,normal,bullseye cap,normal,none,0.11522661178741458,2065,64d4f2d327f8488b656d8eda
1183,grey,brown,bowtie,big,none,eyebrow,none,0.11512258930913587,2066,64d4f1dac76547f4aa19ea57
2149,purple,blue,bowtie,small,none,eyebrow,none,0.11505626838899853,2067,64d4df7a1d86fd023d2878c0
219,rain,grey,scarf,small,none,normal,none,0.11505611929532202,2068,64d5af48fe404d876f188688
1435,purple,grey,tracksuit navy blue,big,none,eyebrow,none,0.11503302424701252,2069,64d5929527f8488b65d7ebba
2156,blue,yellow,none,normal,sombrero hat,normal,none,0.11501701905513383,2070,64d5af48fe404d876f18867f
1510,rain,green,none,worm,none,pumped up,none,0.11495414943983262,2071,64d5b5a927f8488b65dc943b
672,teal,pink,gold necklace,big,none,eyebrow,none,0.11492917555344448,2072,64d4f262c76547f4aa1b4ff5
1966,rainbow,green,none,small,none,not normal,none,0.11484774350127527,2073,64d5a95ec48eb875e043a85b
1973,thunder,blue,sailor costume,big,none,normal,none,0.11484051789429804,2074,64d5af47e11651223bac389f
726,purple,yellow,cop uniform,big,none,eyebrow,none,0.11481100231762251,2075,64d4edc9c5e0ce89f1094907
1967,grey,robot,none,small,none,red laser,none,0.11461193267491517,2076,64d5b7a8fe404d876f19ba2f
1932,purple,black,bowtie,big,none,eyebrow,none,0.11451349717435941,2077,64d4ee38c5e0ce89f1099608
158,doom gloom,pink,none,worm,none,black red,none,0.11444863748899899,2078,64d50275e11651223b5db3e2
1622,blue,brown,none,moustache small,none,machine,none,0.11443538441150382,2079,64d5b5ab01156a16ec5d1fa0
817,thunder,yellow,baseball jersey,small,none,normal,none,0.1143789352982995,2080,64d4ee32c76547f4aa10f261
1209,blue,yellow belly,firefighter uniform,small,none,normal,none,0.11433056834156478,2081,64d5b51601156a16ec5d0d41
1387,blue,yellow,none,normal,pirate hat,normal,none,0.11427939273045591,2082,64d4f3c7c76547f4aa1f29d6
1490,thunder,pink,none,moustache big,none,pumped up,none,0.11416134344788241,2083,64d4ee2fc5e0ce89f109905d
360,teal,black,green jacket,normal,none,eyebrow,none,0.11382800769459489,2084,64d4f28b27f8488b656cd9f1
491,green chart,yellow,none,worm,none,unibrow,none,0.11376228246043801,2085,64d5af3a27f8488b65db8551
1336,doom gloom,black,none,cigar,none,unibrow,none,0.11329588340492137,2086,64d4f2c0e11651223b3c5c44
239,purple,pink love,gold necklace,normal,none,normal,none,0.11292355078999718,2087,64d4f05cc76547f4aa15fb9b
1228,doom gloom,pink,farmer outfit,normal,none,normal,none,0.11285999513780158,2088,64d4f112c76547f4aa17ac7d
1526,graveyard,green,none,normal,none,not normal,none,0.11285355745142008,2089,64d5af46e11651223bac376a
257,blue,blue,firefighter uniform,normal,none,eyebrow,none,0.11267049873027546,2090,64d50275e11651223b5db429
440,teal,brown,karate uniform,normal,none,eyebrow,none,0.11250095440471243,2091,64d56661e11651223ba0cd8a
1767,grey,pink,firefighter uniform,normal,none,eyebrow,none,0.11242041401691935,2092,64d4f36f27f8488b656f48cc
1138,purple,yellow,clown outfit,normal,none,eyebrow,none,0.11209367611307522,2093,64d4e64a1d86fd023d34d433
501,red chart,pink,none,normal,none,freezing beam,none,0.11203169166898853,2094,64d4f27427f8488b656c9edd
1508,rainbow,pink love,none,cigar,none,eyebrow,none,0.11197321789369111,2095,64d4f4d4c76547f4aa221975
969,teal,purple,none,gold small,none,unibrow,none,0.11191734988185503,2096,64d4f14a27f8488b65695766
966,thunder,brown,none,silver,none,unibrow,none,0.1118515322963446,2097,64d4f05cc76547f4aa15fac0
790,blue,brown,none,worm,none,heart,none,0.11158238691432941,2098,64d4f659c76547f4aa260b60
396,teal,grey,none,moustache normal,none,normal gold,none,0.1115445855040711,2099,64d4ee001d86fd023d404ba4
1121,purple,purple,crewneck sweatshirt: pink,big,none,normal,none,0.11118306158931708,2100,64d4f3a827f8488b656ff604
2068,grey,yellow belly,none,small,none,freezing beam,none,0.11109365605991577,2101,64d4fcd927f8488b65853ac8
2018,teal,green,none,moustache normal,none,normal gold,none,0.1109365624909171,2102,64d5af47e11651223bac3883
679,purple,pink,firefighter uniform,normal,none,eyebrow,none,0.11083063038435689,2103,64d4f4d5c76547f4aa221fdf
173,doom gloom,pink love,none,big,none,crying,none,0.11069216519631356,2104,64d4f18e27f8488b656a09b6
1199,grey,purple,bowtie,big,none,normal,none,0.11019717059696331,2105,64d4e08fc5e0ce89f1f484d7
022,diplo sky,pink,none,small,none,crying,none,0.11017669262706323,2106,64d4eeb01d86fd023d41b352
1125,purple,pink,leather jacket black,small,none,normal,none,0.11014522306024142,2107,64d4f8b7b75ebe5a322d4427
427,purple,brown,none,moustache small,none,pumped up,none,0.10988393232602035,2108,64d5929527f8488b65d7ebd9
948,rainbow,purple,none,big,none,pumped up,none,0.10977755546108035,2109,64d4f1b627f8488b656a6d57
1524,grey,green,cross necklace,big,none,normal,none,0.10972314129746365,2110,64d4f4d4c76547f4aa221d66
595,doom gloom,green,none,small,none,green laser,none,0.10967677929426899,2111,64d5af3a27f8488b65db85a9
2046,thunder,yellow belly,none,small,none,crying,none,0.10943063400832746,2112,64d5b5ab01156a16ec5d1fcd
1868,aries constellation,robot,none,cigar,none,normal,none,0.10940316377842547,2113,64d5b7a8fe404d876f19ba85
1783,teal,brown,tracksuit navy blue,big,none,normal,none,0.10910170972579977,2114,64d5af47e11651223bac3843
082,purple,black,chef,normal,none,normal,none,0.10878505298803724,2115,64d4f98be11651223b4dc9a4
1299,blue,robot,none,normal,none,machine,none,0.10858450578413412,2116,64d5a957e11651223bab8a82
188,thunder,yellow belly,none,small,none,black red,none,0.10833266778081915,2117,64d4f296e11651223b3be0be
2029,blue,green,firefighter uniform,big,none,normal,none,0.10814073447500883,2118,64d5af46e11651223bac37ae
1952,grey,grey,medal,normal,none,normal,none,0.10776284574658383,2119,64d4e535c76547f4aa02eccd
1688,purple,yellow,bowtie,small,none,normal,none,0.1076478696514402,2120,64d4ee6ac76547f4aa117e41
1717,purple,blue,none,cigar,none,unibrow,none,0.10756751977978832,2121,64d5b69ac48eb875e0453974
909,green chart,grey,none,normal,none,normal gold,none,0.10731957243891532,2122,64d4f33de11651223b3dce38
1545,teal,brown,none,pipe,none,unibrow,none,0.10727470624257358,2123,64d4ee011d86fd023d404cb3
1693,doom gloom,black skull,none,normal,none,pumped up,none,0.10720639516446674,2124,64d5af46e11651223bac37f2
666,doom gloom,yellow belly,none,normal,none,crying,none,0.10700865603710795,2125,64d4edfd1d86fd023d404555
1811,diplo sky,stone,none,worm,none,normal,none,0.10644932143355759,2126,64d4ef7bc76547f4aa13c473
516,grey,pink,firefighter uniform,normal,none,normal,none,0.10644265615324097,2127,64d4eda7c76547f4aa0fc194
1481,diplo sky,brown,none,silver,none,eyebrow,none,0.10632022013578638,2128,64d5b5a827f8488b65dc9361
119,grey,black,none,moustache small,none,unibrow,none,0.1057249843398157,2129,64d4f2d827f8488b656d9993
1166,teal,blue,none,big,none,freezing beam,none,0.10543096568086223,2130,64d5b7a6e11651223bad54df
562,doom gloom,gold,none,silver,none,normal,none,0.10465432797589933,2131,64d4f4d4c76547f4aa2219ab
421,doom gloom,grey,none,big,none,crying,none,0.10447932149960748,2132,64d4ee541d86fd023d40ef9a
724,pink sky,green,none,silver,none,eyebrow,none,0.10443108670246537,2133,64d4f340b75ebe5a321eccb6
2181,teal,stone,none,pipe,none,eyebrow,none,0.10435687873729425,2134,64d5b7aac48eb875e0454f23
142,grey,green,none,moustache normal,none,unibrow,none,0.10422880328526658,2135,64d4f22827f8488b656bc4ed
1491,blue,yellow,none,small,none,red laser,none,0.103977908095842,2136,64d4ee411d86fd023d40ceaa
054,teal,yellow,none,worm,none,unibrow,none,0.10384238027928663,2137,64d4eda7c76547f4aa0fc1e8
1887,aries constellation,purple,none,moustache big,none,eyebrow,none,0.10350149249623418,2138,64d4ee37c5e0ce89f1099585
407,purple,pink love,none,normal,none,normal gold,none,0.10294293104794118,2139,64d5b5a6c48eb875e0452607
1833,grey,gold,none,moustache big,none,eyebrow,none,0.10239659443929452,2140,64d4f1dc27f8488b656ae066
1499,grey,brown,none,normal,none,red laser gold,none,0.10235165416644762,2141,64d4f4d5c76547f4aa221fc4
1682,red chart,yellow belly,none,moustache small,none,normal,none,0.10229351004848782,2142,64d4ef46c76547f4aa13386f
1570,grey,black,none,small,none,heart,none,0.10225408898192757,2143,64d4f8f727f8488b657e14ad
1202,blue,black,none,normal,none,freezing beam,none,0.10225104112960957,2144,64d56660e11651223ba0cc91
1117,teal,pink love,none,pipe,none,eyebrow,none,0.1019721237387272,2145,64d4ee38c5e0ce89f10995ed
453,grey,purple,none,small,none,normal gold,none,0.10163391293041674,2146,64d5af3b27f8488b65db8676
428,cancer constellation,fire red,none,big,none,eyebrow,none,0.10155996904259328,2147,64d4ee0d1d86fd023d406799
1153,rain,blue,none,normal,none,pumped up,none,0.10141757447998338,2148,64d4f23a27f8488b656bf3c2
084,teal,grey,none,normal,none,machine,none,0.10113204074483803,2149,64d4ee47c76547f4aa112ac5
2048,teal,black,none,small,none,normal gold,none,0.10081860507616931,2150,64d4f57ce11651223b442b6b
1536,space,green,none,silver,none,normal,none,0.10062901847285206,2151,64d4f466e11651223b4134c1
1089,purple,stone,none,moustache small,none,eyebrow,none,0.1004926951505765,2152,64d4f4d5c76547f4aa221fbb
1737,teal,purple,none,gold big,none,eyebrow,none,0.10044877183094894,2153,64d4f2a5c76547f4aa1c03c5
1029,rain,purple,none,cigar,none,eyebrow,none,0.10040950416317078,2154,64d4ee3ac76547f4aa110bce
1948,pink sky,black,none,normal,none,unibrow,none,0.10000174224261488,2155,64d5b69ac48eb875e0453939
1328,rain,pink,none,normal,none,black red,none,0.09924740165157306,2156,64d5b7a8fe404d876f19ba03
1577,rain,stone,none,moustache big,none,normal,none,0.09886189101945397,2157,64d4ee84c5e0ce89f109d615
1884,purple,grey,none,small,none,black red,none,0.09837491753004413,2158,64d6238b1eeeee86cb872966
664,purple,purple,none,normal,none,normal gold,none,0.09759837288782824,2159,64d4f347c76547f4aa1dc49d
1902,thunder,purple,none,moustache normal,none,eyebrow,none,0.09720428366640842,2160,64d4ee951d86fd023d417700
612,thunder,black skull,none,moustache small,none,normal,none,0.09709625524892995,2161,64d4ee31c5e0ce89f10991b0
1602,blue,yellow belly,none,moustache big,none,eyebrow,none,0.09663221359933917,2162,64d4ed9ac76547f4aa0fa809
734,sun,black skull,none,big,none,eyebrow,none,0.09635711555461876,2163,64d4ee84c5e0ce89f109d61e
165,thunder,green,none,moustache big,none,eyebrow,none,0.09615142807851575,2164,64d5601cfe404d876f0b6236
687,grey,yellow,none,pipe,none,eyebrow,none,0.09606781935081156,2165,64d4ee80c76547f4aa11af75
864,purple,purple,none,pipe,none,eyebrow,none,0.09589196790498226,2166,64d4f0491d86fd023d44d934
198,grey,purple,none,small,none,unibrow,none,0.0949099177389232,2167,64d4f1b2c76547f4aa197d65
1118,purple,pink,none,normal,none,black red,none,0.09482669017321126,2168,64d4f405e11651223b40130e
870,green chart,red glitch,none,big,none,normal,none,0.09479489925969824,2169,64d4f26ce11651223b3b7374
605,grey,black,none,small,none,unibrow,none,0.09472262633736633,2170,64d4f30fc76547f4aa1d2777
2183,rain,grey,none,pipe,none,normal,none,0.09460383039895935,2171,64d5b5ab01156a16ec5d1f41
2124,purple,pink,none,pipe,none,eyebrow,none,0.09447274785705455,2172,64d4ede01d86fd023d4008c4
2166,grey,black,none,big,none,unibrow,none,0.09441558378846077,2173,64d4eee5c76547f4aa128186
814,ninja,pink ninja,none,normal,none,normal,none,0.0943527907301568,2174,64d4f28227f8488b656cc37e
543,doom gloom,pink,none,pipe,none,normal,none,0.09435254169220537,2175,64d4f546e11651223b439b58
1802,teal,blue,none,big,none,unibrow,none,0.09398253278775635,2176,64d5a95afe404d876f17fb69
465,blue,black,none,gold small,none,normal,none,0.09370108886293835,2177,64d4f0c627f8488b65680c29
857,blue,black,none,small,none,unibrow,none,0.09357447329085279,2178,64d4eeec1d86fd023d422087
1824,blue,blue,none,big,none,unibrow,none,0.09340946856344078,2179,64d4edad1d86fd023d3fa784
2193,purple,blue,none,moustache small,none,eyebrow,none,0.09305219395569836,2180,64d4edfd1d86fd023d40454c
619,blue,pink love,none,worm,none,normal,none,0.09303007005079764,2181,64d4df81c76547f4aaf8637a
143,teal,black skull,none,moustache big,none,normal,none,0.0924905277492227,2182,64d4f13427f8488b656917be
253,doom gloom,black,none,moustache big,none,normal,none,0.0921224455270012,2183,64d4f32cb75ebe5a321e9398
1908,blue sky,black,none,big,none,eyebrow,none,0.09211454479857724,2184,64d4f71eb75ebe5a322971af
362,purple,brown,none,moustache small,none,eyebrow,none,0.09208768454154749,2185,64d4ee281d86fd023d409cb9
1978,teal,purple,none,normal,none,unibrow,none,0.09188842524452852,2186,64d5b7a9fe404d876f19babb
2057,graveyard,yellow,none,big,none,eyebrow,none,0.09166313774117989,2187,64d5b69ac48eb875e0453903
1934,grey,green,none,normal,none,unibrow,none,0.09153654764897011,2188,64d5a95cfe404d876f17fc25
1831,sun,green,none,small,none,eyebrow,none,0.09130241758123765,2189,64d5a95bfe404d876f17fba8
597,rain,brown,none,moustache small,none,normal,none,0.09125583209212046,2190,64d4f585b75ebe5a32253d2e
639,rain,black skull,none,big,none,eyebrow,none,0.09122223682951165,2191,64d4f02a27f8488b65669ef3
2145,grey,pink,none,pipe,none,normal,none,0.09073241017511735,2192,64d4f10127f8488b6568952c
