Filename;Title;Description;NbCopies;NbSelf;BACKGROUND;FEATHER;OUTWEAR;BEAK;HEADWEAR;EYES;EYEWEAR
1938;RugBerb #1938;Get Rugged;1;0;Rain;pink;pocho;moustache small;none;black red;none
1939;RugBerb #1939;Get Rugged;1;0;blue;yellow;none;cigar;bowler hat;eyebrow;none
1940;RugBerb #1940;Get Rugged;1;0;Rain;pink;none;cigar;cavalier hat ;unibrow;none
1941;RugBerb #1941;Get Rugged;1;0;teal;black;duck floaty;normal;headset pink;pumped up;none
1942;RugBerb #1942;Get Rugged;1;0;Rain;pink;medal;moustache small;none;pumped up;none
1943;RugBerb #1943;Get Rugged;1;0;doom gloom;pink;pink dress;worm;witch hat;normal;none
1944;RugBerb #1944;Get Rugged;1;0;grey;brown;bowtie;small;cop hat;crying;glasses
1945;RugBerb #1945;Get Rugged;1;0;grey;pink;Astronaut;Moustache big;none;pumped up;brown aviator
1946;RugBerb #1946;Get Rugged;1;0;Thunder;pink love;green jacket;normal;none;black red;none
1947;RugBerb #1947;Get Rugged;1;0;teal;pink love;none;small;cavalier hat ;unibrow;glasses
1948;RugBerb #1948;Get Rugged;1;0;pink sky;black;none;normal;none;unibrow;none
1949;RugBerb #1949;Get Rugged;1;0;Thunder;green;crewneck sweatshirt: pink;big;bowler hat;unibrow;green stylish glasses
1950;RugBerb #1950;Get Rugged;1;0;teal;purple;gold necklace;moustache small;none;unibrow;sunglasses smoll
1951;RugBerb #1951;Get Rugged;1;0;teal;purple;cross necklace;not normal;cowboy hat;eyebrow;none
1952;RugBerb #1952;Get Rugged;1;0;grey;grey;medal;normal;none;normal;none
1953;RugBerb #1953;Get Rugged;1;0;purple;blue;cross necklace;Moustache normal;headband;black red;none
1954;RugBerb #1954;Get Rugged;1;0;Thunder;yellow;tracksuit navy blue;normal;GM;crying;3d glasses
1955;RugBerb #1955;Get Rugged;1;0;doom gloom;grey;leather jacket black;small;none;normal;none
1956;RugBerb #1956;Get Rugged;1;0;teal;pink love;sailor costume;big;none;normal;none
1957;RugBerb #1957;Get Rugged;1;0;purple;robot;none;small;apple;normal;red stylish glasses
1958;RugBerb #1958;Get Rugged;1;0;pink sky;grey;baseball jersey;silver;brain;normal;none
1959;RugBerb #1959;Get Rugged;1;0;sun;black skull;white shirt;cigar;baseball cap;eyebrow;none
1960;RugBerb #1960;Get Rugged;1;0;teal;robot;gold necklace;cigar;straw hat;freezing beam;sunglasses smoll
1961;RugBerb #1961;Get Rugged;1;0;purple;pink;clown outfit;small;Sombrero hat;pumped up;goggles
1962;RugBerb #1962;Get Rugged;1;0;blue;robot;tracksuit navy blue;cigar;none;unibrow;none
1963;RugBerb #1963;Get Rugged;1;0;doom gloom;yellow;gladiator armor;big;watermelon;pumped up;sunglasses
1964;RugBerb #1964;Get Rugged;1;0;doom gloom;purple;none;pipe;leprechaun's hat;normal;glasses
1965;RugBerb #1965;Get Rugged;1;0;teal;yellow belly;none;worm;baseball cap;normal;none
1966;RugBerb #1966;Get Rugged;1;0;rainbow;green;none;small;none;not normal;none
1967;RugBerb #1967;Get Rugged;1;0;grey;robot;none;small;none;red laser;none
1968;RugBerb #1968;Get Rugged;1;0;doom gloom;blue;tracksuit navy blue;Moustache big;beanie;eyebrow;pink stars glasses
1969;RugBerb #1969;Get Rugged;1;0;Thunder;black skull;firefighter uniform;cigar;none;normal;none
1970;RugBerb #1970;Get Rugged;1;0;blue sky;purple;crewneck sweatshirt: pink;Moustache big;none;not normal;none
1971;RugBerb #1971;Get Rugged;1;0;teal;yellow;pink dress;small;pirate hat;unibrow;none
1972;RugBerb #1972;Get Rugged;1;0;Rain;black;pink dress;big;none;pumped up;none
1973;RugBerb #1973;Get Rugged;1;0;Thunder;blue;sailor costume;big;none;normal;none
1974;RugBerb #1974;Get Rugged;1;0;Rain;grey;none;gold small;baseball cap;normal gold;none
1975;RugBerb #1975;Get Rugged;1;0;Rain;yellow;none;normal;plunger;unibrow;sunglasses
1976;RugBerb #1976;Get Rugged;1;0;grey;purple;tracksuit navy blue;normal;witch hat;normal gold;none
1977;RugBerb #1977;Get Rugged;1;0;red chart;black skull;none;small;lamp;black red;sunglasses
1978;RugBerb #1978;Get Rugged;1;0;teal;purple;none;normal;none;unibrow;none
1979;RugBerb #1979;Get Rugged;1;0;purple;yellow;karate uniform;big;straw hat;unibrow;sunglasses
1980;RugBerb #1980;Get Rugged;1;0;rainbow;pink;none;Moustache big;witch hat;normal;none
1981;RugBerb #1981;Get Rugged;1;0;red chart;yellow belly;construction vest;small;construction hat;machine;none
1982;RugBerb #1982;Get Rugged;1;0;graveyard;brown;none;worm;halo;normal;none
1983;RugBerb #1983;Get Rugged;1;0;teal;brown;gold necklace;Moustache big;pajamas cap;crying;none
1984;RugBerb #1984;Get Rugged;1;0;beach;black;pink dress;Moustache normal;plunger;crying;none
1985;RugBerb #1985;Get Rugged;1;0;grey;black;sailor costume;normal;construction hat;pumped up;sleep mask 
1986;RugBerb #1986;Get Rugged;1;0;Thunder;yellow;none;Moustache normal;none;heart;pink stars glasses
1987;RugBerb #1987;Get Rugged;1;0;Rain;brown;sailor costume;normal;none;unibrow;eye patch
1988;RugBerb #1988;Get Rugged;1;0;Rain;black;karate uniform;cigar;none;eyebrow;none
1989;RugBerb #1989;Get Rugged;1;0;purple;black skull;gold necklace;small;none;unibrow;none
1990;RugBerb #1990;Get Rugged;1;0;Thunder;pink;gold necklace;normal;pirate hat;unibrow;sunglasses
1991;RugBerb #1991;Get Rugged;1;0;blue;blue;none;big;none;normal;none
1992;RugBerb #1992;Get Rugged;1;0;Ninja;purple;gold necklace;big;rubber duck;normal;none
1993;RugBerb #1993;Get Rugged;1;0;doom gloom;green;gold necklace;big;bowler hat;normal gold;3d glasses
1994;RugBerb #1994;Get Rugged;1;0;Thunder;purple;none;normal;Pilot helmet;normal;none
1995;RugBerb #1995;Get Rugged;1;0;blue;yellow;purple jacket;big;bucket;black red;none
1996;RugBerb #1996;Get Rugged;1;0;doom gloom;pink;cross necklace;big;cop hat;freezing beam;none
1997;RugBerb #1997;Get Rugged;1;0;doom gloom;blue;baseball jersey;cigar;none;normal;none
1998;RugBerb #1998;Get Rugged;1;0;grey;black skull;pink dress;cigar;frogi;normal;none
1999;RugBerb #1999;Get Rugged;1;0;grey;robot;pink dress;small;none;eyebrow;none
2000;RugBerb #2000;Get Rugged;1;0;Thunder;yellow belly;witch robe;Moustache big;pan;unibrow;none
2001;RugBerb #2001;Get Rugged;1;0;teal;yellow;cop uniform;Moustache normal;cop hat;green laser;none
2002;RugBerb #2002;Get Rugged;1;0;teal;yellow;none;silver;top hat;normal;brown aviator
2003;RugBerb #2003;Get Rugged;1;0;blue;purple;construction vest;cigar;headset pink;normal;goggles
2004;RugBerb #2004;Get Rugged;1;0;Rain;green;scarf;big;none;crying;none
2005;RugBerb #2005;Get Rugged;1;0;teal;brown;karate uniform;small;bucket;normal;none
2006;RugBerb #2006;Get Rugged;1;0;teal;BOOrb;detective suit;moustache small;none;pumped up;none
2007;RugBerb #2007;Get Rugged;1;0;blue;brown;sailor costume;Moustache big;chef hat;pumped up;sunglasses smoll
2008;RugBerb #2008;Get Rugged;1;0;red chart;black skull;gold necklace;worm;beanie;eyebrow;3d glasses
2009;RugBerb #2009;Get Rugged;1;0;grey;blue;bowtie;Moustache normal;clown hat;black red;none
2010;RugBerb #2010;Get Rugged;1;0;blue;purple;cop uniform;moustache small;none;normal;none
2011;RugBerb #2011;Get Rugged;1;0;doom gloom;yellow belly;green jacket;small;rubber duck;normal;none
2012;RugBerb #2012;Get Rugged;1;0;purple;black;bowtie;Moustache big;baseball cap;normal;none
2013;RugBerb #2013;Get Rugged;1;0;doom gloom;blue;none;big;none;eyebrow;sunglasses smoll
2014;RugBerb #2014;Get Rugged;1;0;teal;pink;none;silver;none;normal;none
2015;RugBerb #2015;Get Rugged;1;0;blue;brown;none;moustache small;none;normal;pink stars glasses
2016;RugBerb #2016;Get Rugged;1;0;Rain;black;none;silver;top hat;unibrow;none
2017;RugBerb #2017;Get Rugged;1;0;green chart;green;witch robe;normal;none;normal;brown aviator
2018;RugBerb #2018;Get Rugged;1;0;teal;green;none;Moustache normal;none;normal gold;none
2019;RugBerb #2019;Get Rugged;1;0;purple;blue;none;not normal;none;red laser gold;none
2020;RugBerb #2020;Get Rugged;1;0;teal;BOOrb;firefighter uniform;Moustache big;beanie;pumped up;none
2021;RugBerb #2021;Get Rugged;1;0;blue;red glitch;pajamas blue holding pillow;big;none;normal;none
2022;RugBerb #2022;Get Rugged;1;0;cancer constellation;green;pajamas blue holding pillow;moustache small;none;normal gold;none
2023;RugBerb #2023;Get Rugged;1;0;blue;stone;witch robe;small;pajamas cap;eyebrow;none
2024;RugBerb #2024;Get Rugged;1;0;teal;pink;pocho;big;rubber duck;unibrow;none
2025;RugBerb #2025;Get Rugged;1;0;teal;brown;firefighter uniform;small;bucket;eyebrow;none
2026;RugBerb #2026;Get Rugged;1;0;teal;grey;none;worm;none;unibrow;sunglasses smoll
2027;RugBerb #2027;Get Rugged;1;0;purple;BOOrb;farmer outfit;moustache small;bucket;normal;none
2028;RugBerb #2028;Get Rugged;1;0;teal;pink love;chef;gold normal;RUG!;red laser gold;none
2029;RugBerb #2029;Get Rugged;1;0;blue;green;firefighter uniform;big;none;normal;none
2030;RugBerb #2030;Get Rugged;1;0;blue;green;leather jacket black;small;cowboy hat;rainbow laser;glasses
2031;RugBerb #2031;Get Rugged;1;0;blue;yellow belly;sailor costume;normal;none;black red;none
2032;RugBerb #2032;Get Rugged;1;0;teal;purple;gladiator armor;worm;construction hat;black red;pink stars glasses
2033;RugBerb #2033;Get Rugged;1;0;Diplo Sky;green;baseball jersey;normal;none;unibrow;pink stars glasses
2034;RugBerb #2034;Get Rugged;1;0;teal;black skull;bowtie;silver;straw hat;normal gold;sunglasses smoll
2035;RugBerb #2035;Get Rugged;1;0;Aries constellation;purple;scarf;normal;tiara pink;eyebrow;glasses
2036;RugBerb #2036;Get Rugged;1;0;Rain;yellow belly;karate uniform;big;tiara pink;machine;none
2037;RugBerb #2037;Get Rugged;1;0;grey;pink;baseball jersey;normal;pirate hat;normal;none
2038;RugBerb #2038;Get Rugged;1;0;red chart;blue;farmer outfit;small;none;cyclops;none
2039;RugBerb #2039;Get Rugged;1;0;Rain;brown;none;small;pirate hat;pumped up;none
2040;RugBerb #2040;Get Rugged;1;0;green chart;yellow;firefighter uniform;normal;none;normal gold;none
2041;RugBerb #2041;Get Rugged;1;0;grey;green;none;small;none;normal;none
2042;RugBerb #2042;Get Rugged;1;0;Thunder;blue;sailor costume;big;cavalier hat ;machine;none
2043;RugBerb #2043;Get Rugged;1;0;purple;grey;construction vest;moustache small;bowler hat;eyebrow;3d glasses
2044;RugBerb #2044;Get Rugged;1;0;Thunder;purple glitch;cross necklace;small;rubber duck;normal gold;none
2045;RugBerb #2045;Get Rugged;1;0;rainbow;blue;pink dress;normal;bucket;cyclops;goggles
2046;RugBerb #2046;Get Rugged;1;0;Thunder;yellow belly;none;small;none;crying;none
2047;RugBerb #2047;Get Rugged;1;0;purple;green;scarf;cigar;construction hat;normal gold;none
2048;RugBerb #2048;Get Rugged;1;0;teal;black;none;small;none;normal gold;none
2049;RugBerb #2049;Get Rugged;1;0;doom gloom;yellow belly;none;small;headlamp;unibrow;green stylish glasses
2050;RugBerb #2050;Get Rugged;1;0;doom gloom;pink;gold necklace;Moustache big;none;eyebrow;none
2051;RugBerb #2051;Get Rugged;1;0;sun;black;pajamas blue holding pillow;cigar;cavalier hat ;pumped up;none
2052;RugBerb #2052;Get Rugged;1;0;blue;yellow;medal;small;none;crying;none
2053;RugBerb #2053;Get Rugged;1;0;purple;pink love;green jacket;moustache small;none;normal;none
2054;RugBerb #2054;Get Rugged;1;0;Diplo Sky;robot;white shirt;normal;cop hat;normal;none
2055;RugBerb #2055;Get Rugged;1;0;teal;pink love;green jacket;Moustache big;frogi;unibrow;sunglasses
2056;RugBerb #2056;Get Rugged;1;0;grey;pink;bowtie;Moustache normal;none;crying;none
2057;RugBerb #2057;Get Rugged;1;0;graveyard;yellow;none;big;none;eyebrow;none
2058;RugBerb #2058;Get Rugged;1;0;sun;yellow;none;normal;none;unibrow;sleep mask 
2059;RugBerb #2059;Get Rugged;1;0;sun;blue;none;small;Viking;crying;none
2060;RugBerb #2060;Get Rugged;1;0;purple;pink love;tracksuit navy blue;normal;cavalier hat ;crying;none
2061;RugBerb #2061;Get Rugged;1;0;rainbow;brown;gold necklace;Moustache big;cowboy hat;normal gold;none
2062;RugBerb #2062;Get Rugged;1;0;doom gloom;pink;pink dress;small;lamp;machine;none
2063;RugBerb #2063;Get Rugged;1;0;grey;yellow belly;detective suit;Moustache big;none;normal gold;3d glasses
2064;RugBerb #2064;Get Rugged;1;0;blue;yellow belly;crewneck sweatshirt: pink;pipe;none;heart;none
2065;RugBerb #2065;Get Rugged;1;0;purple;pink love;bowtie;normal;plunger;crying;none
2066;RugBerb #2066;Get Rugged;1;0;Space;purple;clown outfit;pipe;headlamp;eyebrow;none
2067;RugBerb #2067;Get Rugged;1;0;Rain;brown;pocho;Moustache normal;brain;eyebrow;pink stars glasses
2068;RugBerb #2068;Get Rugged;1;0;grey;yellow belly;none;small;none;freezing beam;none
2069;RugBerb #2069;Get Rugged;1;0;teal;grey;purple jacket;small;none;heart;sunglasses
2070;RugBerb #2070;Get Rugged;1;0;sun;yellow;witch robe;small;none;eyebrow;pink stars glasses
2071;RugBerb #2071;Get Rugged;1;0;sun;not berb;karate uniform;big;leprechaun's hat;eyebrow;green stylish glasses
2072;RugBerb #2072;Get Rugged;1;0;blue;black;cross necklace;small;poisoned apple;normal;none
2073;RugBerb #2073;Get Rugged;1;0;teal;black skull;cop uniform;small;pajamas cap;normal;none
2074;RugBerb #2074;Get Rugged;1;0;teal;BOOrb;clown outfit;normal;sunny side up;pumped up;none
2075;RugBerb #2075;Get Rugged;1;0;teal;blue;duck floaty;big;baseball cap;pumped up;eye patch
2076;RugBerb #2076;Get Rugged;1;0;Diplo Sky;brown;gold necklace;normal;cone;freezing beam;none
2077;RugBerb #2077;Get Rugged;1;0;green chart;brown;none;moustache small;top hat;normal;none
2078;RugBerb #2078;Get Rugged;1;0;pink sky;brown;cop uniform;big;brain;eyebrow;sleep mask 
2079;RugBerb #2079;Get Rugged;1;0;blue;green;farmer outfit;not normal;pajamas cap;machine;glasses
2080;RugBerb #2080;Get Rugged;1;0;blue;brown;green jacket;worm;leprechaun's hat;unibrow;none
2081;RugBerb #2081;Get Rugged;1;0;Thunder;pink;purple jacket;small;beanie;machine;none
2082;RugBerb #2082;Get Rugged;1;0;beach;green;duck floaty;pipe;crown king;eyebrow;none
2083;RugBerb #2083;Get Rugged;1;0;teal;brown;pajamas blue holding pillow;Moustache normal;none;heart;none
2084;RugBerb #2084;Get Rugged;1;0;grey;stone;medal;big;none;normal;eye patch
2085;RugBerb #2085;Get Rugged;1;0;purple;blue;gold necklace;small;pajamas cap;normal;none
2086;RugBerb #2086;Get Rugged;1;0;Rain;yellow belly;duck floaty;moustache small;none;unibrow;none
2087;RugBerb #2087;Get Rugged;1;0;grey;BOOrb;crewneck sweatshirt: pink;pipe;beanie;unibrow;red stylish glasses
2088;RugBerb #2088;Get Rugged;1;0;Ninja;black;none;big;brain;freezing beam;none
2089;RugBerb #2089;Get Rugged;1;0;grey;yellow belly;none;worm;bucket;eyebrow;none
2090;RugBerb #2090;Get Rugged;1;0;doom gloom;green;none;small;pan;eyebrow;3d glasses
2091;RugBerb #2091;Get Rugged;1;0;Diplo Sky;BOOrb;sailor costume;Moustache big;Viking;unibrow;none
2092;RugBerb #2092;Get Rugged;1;0;Thunder;grey;none;Moustache big;gladiator helmet;eyebrow;sleep mask 
2093;RugBerb #2093;Get Rugged;1;0;green chart;brown;pocho;silver;halo;normal;eye patch
2094;RugBerb #2094;Get Rugged;1;0;green chart;green;medal;Moustache normal;pirate hat;eyebrow;sunglasses
2095;RugBerb #2095;Get Rugged;1;0;blue;blue;purple jacket;moustache small;cone;normal;red stylish glasses
2096;RugBerb #2096;Get Rugged;1;0;Rain;yellow;none;Moustache normal;poisoned apple;not normal;sleep mask 
2097;RugBerb #2097;Get Rugged;1;0;graveyard;purple;firefighter uniform;moustache small;beanie;unibrow;eye patch
2098;RugBerb #2098;Get Rugged;1;0;blue;pink love;medal;small;lamp;normal;red stylish glasses
2099;RugBerb #2099;Get Rugged;1;0;grey;grey;none;normal;GM;normal;none
2100;RugBerb #2100;Get Rugged;1;0;purple;black;none;Moustache big;none;normal;none
2101;RugBerb #2101;Get Rugged;1;0;Aries constellation;yellow;green jacket;big;brain;normal;none
2102;RugBerb #2102;Get Rugged;1;0;blue;brown;none;silver;cavalier hat ;heart;none
2103;RugBerb #2103;Get Rugged;1;0;grey;purple;witch robe;Moustache big;none;normal gold;none
2104;RugBerb #2104;Get Rugged;1;0;grey;BOOrb;none;Moustache normal;frogi;unibrow;none
2105;RugBerb #2105;Get Rugged;1;0;doom gloom;brown;none;big;brain;normal;goggles
2106;RugBerb #2106;Get Rugged;1;0;Space;black;baseball jersey;silver;plunger;eyebrow;none
2107;RugBerb #2107;Get Rugged;1;0;teal;green;none;normal;Pilot helmet;machine;none
2108;RugBerb #2108;Get Rugged;1;0;beach;black;baseball jersey;big;witch hat;eyebrow;none
2109;RugBerb #2109;Get Rugged;1;0;green chart;blue;clown outfit;cigar;none;normal;red stylish glasses
2110;RugBerb #2110;Get Rugged;1;0;green chart;grey;gold necklace;big;none;heart;sleep mask 
2111;RugBerb #2111;Get Rugged;1;0;blue;pink;pocho;Moustache big;brain;normal;goggles
2112;RugBerb #2112;Get Rugged;1;0;purple;purple;scarf;small;gladiator helmet;rainbow laser;none
2113;RugBerb #2113;Get Rugged;1;0;pink sky;fire red;none;normal;none;normal;eye patch
2114;RugBerb #2114;Get Rugged;1;0;teal;grey;karate uniform;Moustache big;baseball cap;normal gold;none
2115;RugBerb #2115;Get Rugged;1;0;grey;yellow;cross necklace;small;none;eyebrow;none
2116;RugBerb #2116;Get Rugged;1;0;beach;brown;bowtie;Moustache normal;straw hat;rainbow laser;none
2117;RugBerb #2117;Get Rugged;1;0;purple;pink;pajamas blue holding pillow;cigar;cavalier hat ;crying;brown aviator
2118;RugBerb #2118;Get Rugged;1;0;rainbow;black skull;crewneck sweatshirt: pink;silver;Pilot helmet;normal;none
2119;RugBerb #2119;Get Rugged;1;0;teal;purple;white shirt;moustache small;bucket;heart;red stylish glasses
2120;RugBerb #2120;Get Rugged;1;0;rainbow;pink;none;big;straw hat;eyebrow;green stylish glasses
2121;RugBerb #2121;Get Rugged;1;0;blue sky;yellow;none;Moustache normal;bucket;heart;none
2122;RugBerb #2122;Get Rugged;1;0;purple;yellow;clown outfit;gold small;none;pumped up;3d glasses
2123;RugBerb #2123;Get Rugged;1;0;blue;purple;leather jacket black;Moustache big;none;pumped up;eye patch
2124;RugBerb #2124;Get Rugged;1;0;purple;pink;none;pipe;none;eyebrow;none
2125;RugBerb #2125;Get Rugged;1;0;doom gloom;brown;none;big;lamp;eyebrow;sunglasses
2126;RugBerb #2126;Get Rugged;1;0;grey;yellow belly;none;big;construction hat;normal;green stylish glasses
2127;RugBerb #2127;Get Rugged;1;0;Rain;BOOrb;none;moustache small;none;freezing beam;none
2128;RugBerb #2128;Get Rugged;1;0;graveyard;yellow;baseball jersey;Moustache normal;watermelon;normal;3d glasses
2129;RugBerb #2129;Get Rugged;1;0;blue sky;blue;none;small;rubber duck;normal;none
2130;RugBerb #2130;Get Rugged;1;0;sun;grey;karate uniform;worm;Sombrero hat;eyebrow;none
2131;RugBerb #2131;Get Rugged;1;0;grey;gold;green jacket;small;cowboy hat;normal;sleep mask 
2132;RugBerb #2132;Get Rugged;1;0;red chart;brown;none;normal;Sombrero hat;not normal;sunglasses
2133;RugBerb #2133;Get Rugged;1;0;Space;green;none;small;rubber duck;normal;sunglasses
2134;RugBerb #2134;Get Rugged;1;0;blue;pink;gold necklace;small;brain;normal;none
2135;RugBerb #2135;Get Rugged;1;0;doom gloom;purple glitch;karate uniform;big;apple;unibrow;sleep mask 
2136;RugBerb #2136;Get Rugged;1;0;beach;brown;none;small;none;normal;none
2137;RugBerb #2137;Get Rugged;1;0;graveyard;green;pajamas blue holding pillow;normal;bucket;crying;sunglasses
2138;RugBerb #2138;Get Rugged;1;0;purple;brown;none;big;none;eyebrow;green stylish glasses
2139;RugBerb #2139;Get Rugged;1;0;blue sky;grey;duck floaty;moustache small;chef hat;unibrow;glasses
2140;RugBerb #2140;Get Rugged;1;0;Rain;yellow;none;normal;none;heart;red stylish glasses
2141;RugBerb #2141;Get Rugged;1;0;green chart;pink love;none;small;lamp;cyclops;none
2142;RugBerb #2142;Get Rugged;1;0;purple;green;pocho;normal;witch hat;eyebrow;none
2143;RugBerb #2143;Get Rugged;1;0;Thunder;pink love;cop uniform;big;chef hat;unibrow;red stylish glasses
2144;RugBerb #2144;Get Rugged;1;0;rainbow;green;pajamas blue holding pillow;big;none;eyebrow;sunglasses
2145;RugBerb #2145;Get Rugged;1;0;grey;pink;none;pipe;none;normal;none
2146;RugBerb #2146;Get Rugged;1;0;Thunder;blue;none;normal;beanie;normal;none
2147;RugBerb #2147;Get Rugged;1;0;blue;pink;sailor costume;moustache small;none;eyebrow;none
2148;RugBerb #2148;Get Rugged;1;0;grey;yellow;cop uniform;not normal;headband;unibrow;none
2149;RugBerb #2149;Get Rugged;1;0;purple;blue;bowtie;small;none;eyebrow;none
2150;RugBerb #2150;Get Rugged;1;0;teal;brown;none;Moustache big;straw hat;normal gold;eye patch
2151;RugBerb #2151;Get Rugged;1;0;blue sky;stone;green jacket;big;none;normal;none
